year,month,day,hour,solar_radiation,wind_speed,demand,temperature,price
2014,7,12,5,0,4.5,2281,28.6,13400
2014,7,12,6,0,4.5,2232,28.6,13400
2014,7,12,7,0.21,5.1,2284,29.1,13400
2014,7,12,8,0.64,5.1,2436,29.8,13400
2014,7,12,9,1.55,7.1,2676,30.4,13400
2014,7,12,10,2.04,6.2,2924,30.2,13400
2014,7,12,11,2.35,6.2,3051,30.6,13400
2014,7,12,12,2.71,7.1,3150,31.3,13400
2014,7,12,13,2.57,7.3,3230,30.7,13400
2014,7,12,14,2.27,6.4,3279,31.8,13400
2014,7,12,15,2.09,6.3,3323,31.2,13400
2014,7,12,16,1.54,6.7,3351,30.4,13400
2014,7,12,17,1.63,6,3363,31.5,13400
2014,7,12,18,1.39,4.9,3386,30.6,13400
2014,7,12,19,0.57,5.5,3431,29.5,13400
2014,7,12,20,0.05,4.8,3533,29,13400
2014,7,12,21,0,4.6,3431,28.7,13400
2014,7,12,22,0,3.4,3276,28.5,13400
2014,7,12,23,0,4.3,3089,28.2,13400
2014,7,12,24,0,4.5,2881,28.2,13400
2014,7,13,1,0,5.1,2634,28.2,13400
2014,7,13,2,0,6.1,2475,28,13400
2014,7,13,3,0,4.8,2394,27.9,13400
2014,7,13,4,0,4.8,2385,27.9,13400
2014,7,13,5,0,4.6,2392,28,13400
2014,7,13,6,0,4.1,2410,28,13400
2014,7,13,7,0.24,4.3,2637,28.6,13400
2014,7,13,8,0.91,4.8,2999,29.6,13400
2014,7,13,9,1.71,4.9,3492,30.3,13400
2014,7,13,10,2.13,4.6,3894,30,13400
2014,7,13,11,1.79,5.4,4070,30.9,13400
2014,7,13,12,2.56,5.2,4165,31.1,13400
2014,7,13,13,2.63,6.1,4070,31.3,13400
2014,7,13,14,2.24,5.7,4247,31.1,13400
2014,7,13,15,3.15,5.9,4313,32.1,13400
2014,7,13,16,2.83,5,4326,32.5,13400
2014,7,13,17,2.4,6.6,4341,31.2,13400
2014,7,13,18,1.54,5.3,4182,31.4,13400
2014,7,13,19,0.67,4.4,4110,30.1,13400
2014,7,13,20,0.04,4,4095,29.6,13400
2014,7,13,21,0,4.4,3908,29.2,13400
2014,7,13,22,0,5.1,3693,29,13400
2014,7,13,23,0,3.9,3579,28.8,13400
2014,7,13,24,0,5.1,3329,28.7,13400
2014,7,14,1,0,5.9,3051,28.2,13400
2014,7,14,2,0,5.5,2844,28.1,13400
2014,7,14,3,0,4.7,2732,28,13400
2014,7,14,4,0,4.4,2706,28.1,13400
2014,7,14,5,0,4.9,2687,28.1,13400
2014,7,14,6,0,5.1,2697,27.9,13400
2014,7,14,7,0.23,4.9,2930,28.5,13400
2014,7,14,8,0.9,5.6,3289,28.9,13400
2014,7,14,9,1.57,5.9,3712,30,13400
2014,7,14,10,2.06,5.3,4073,30,13400
2014,7,14,11,2.97,5.5,4187,30.6,13400
2014,7,14,12,2.71,5.7,4251,30.7,13400
2014,7,14,13,3.28,5.8,4149,30.9,13400
2014,7,14,14,2.85,5.1,4307,30.5,13400
2014,7,14,15,3,5,4371,30.8,13400
2014,7,14,16,2.76,4.8,4375,30.7,13400
2014,7,14,17,2.13,5.2,4398,30.4,13400
2014,7,14,18,1.33,3.5,4257,30.1,13400
2014,7,14,19,0.55,3.6,4135,29.3,13400
2014,7,14,20,0.05,3.4,4090,28.4,13400
2014,7,14,21,0,3.5,3894,27.8,13400
2014,7,14,22,0,2.7,3679,27.8,13400
2014,7,14,23,0,2.9,3557,27.6,13400
2014,7,14,24,0,3.3,3314,27.2,13400
2014,7,15,1,0,3.5,3021,27.2,13400
2014,7,15,2,0,2.5,2819,27.2,13400
2014,7,15,3,0,2.1,2698,27.2,13400
2014,7,15,4,0,2.3,2660,27.1,13400
2014,7,15,5,0,2.1,2646,27.1,13400
2014,7,15,6,0,2.4,2651,26.7,13400
2014,7,15,7,0.23,3.5,2846,27.7,13400
2014,7,15,8,0.94,4.6,3199,28.9,13400
2014,7,15,9,1.32,4.2,3667,29.6,13400
2014,7,15,10,2.46,4.8,4017,30.7,13400
2014,7,15,11,2.93,3.7,4150,31.3,13400
2014,7,15,12,2.85,4.1,4197,30.6,13400
2014,7,15,13,2.34,4,4056,31.2,13400
2014,7,15,14,2.56,4.6,4228,30.5,13400
2014,7,15,15,2.2,5.1,4282,30.7,13400
2014,7,15,16,2.19,4.4,4253,30.3,13400
2014,7,15,17,2.09,3.8,4234,30.1,13400
2014,7,15,18,1.16,3.2,4043,29.9,13400
2014,7,15,19,0.47,2.4,3907,29.3,13400
2014,7,15,20,0.07,2.9,3891,28.4,13400
2014,7,15,21,0,2.3,3727,28.1,13400
2014,7,15,22,0,2,3543,28.2,13400
2014,7,15,23,0,2.4,3461,27.9,13400
2014,7,15,24,0,2.7,3231,27.7,13400
2014,7,16,1,0,2.8,2946,27.6,13400
2014,7,16,2,0,2.8,2741,27.4,13400
2014,7,16,3,0,2.8,2632,27.4,13400
2014,7,16,4,0,2.1,2614,27.1,13400
2014,7,16,5,0,1.3,2619,27.2,13400
2014,7,16,6,0,2,2653,27.1,13400
2014,7,16,7,0.19,2.2,2838,27.9,13400
2014,7,16,8,0.93,3.5,3137,29,13400
2014,7,16,9,1.55,3.3,3502,29.8,13400
2014,7,16,10,1.41,3.4,3823,29.7,13400
2014,7,16,11,1.5,3.6,3895,30.2,13400
2014,7,16,12,2.13,3.9,3906,30.7,13400
2014,7,16,13,3.61,4.1,3747,31.2,13400
2014,7,16,14,2.62,3.5,3806,30.6,13400
2014,7,16,15,1.88,4.8,3829,30.9,13400
2014,7,16,16,1.75,4.7,3805,30.7,13400
2014,7,16,17,1.79,5.4,3866,29.7,13400
2014,7,16,18,0.86,6.1,3819,30,13400
2014,7,16,19,0.41,4.8,3825,29.6,13400
2014,7,16,20,0.05,3.9,3802,29.4,13400
2014,7,16,21,0,4.3,3629,27.3,13400
2014,7,16,22,0,1.9,3455,27.9,13400
2014,7,16,23,0,2.6,3390,27.6,13400
2014,7,16,24,0,3,3124,27.5,13400
2014,7,17,1,0,2.8,2837,27.5,13400
2014,7,17,2,0,2.2,2666,27.3,13400
2014,7,17,3,0,3.1,2575,27.2,13400
2014,7,17,4,0,2,2559,27.3,13400
2014,7,17,5,0,2.6,2561,27.1,13400
2014,7,17,6,0,2.4,2569,27.1,13400
2014,7,17,7,0.15,1.9,2775,27.6,13400
2014,7,17,8,0.65,2.2,3100,28.8,13400
2014,7,17,9,1.23,4.7,3456,29.3,13400
2014,7,17,10,2.39,4.2,3747,30.4,13400
2014,7,17,11,2.42,4.2,3815,30.8,13400
2014,7,17,12,2.52,4.4,3876,30.9,13400
2014,7,17,13,2.23,4.4,3769,29.3,13400
2014,7,17,14,0.99,4.1,3893,29.6,13400
2014,7,17,15,2.09,5.2,3903,30.2,13400
2014,7,17,16,1.22,3.8,3925,28.9,13400
2014,7,17,17,1.4,4.8,3943,30.3,13400
2014,7,17,18,1,4.4,3802,29.5,13400
2014,7,17,19,0.52,4.7,3729,29.2,13400
2014,7,17,20,0.03,2.7,3721,28.5,13400
2014,7,17,21,0,2.3,3555,28.3,13400
2014,7,17,22,0,2.2,3375,27.7,13400
2014,7,17,23,0,2.2,3326,27.8,13400
2014,7,17,24,0,1.6,3153,27.8,13400
2014,7,18,1,0,1.6,2894,27.7,13400
2014,7,18,2,0,2,2708,27.3,13400
2014,7,18,3,0,1.9,2598,27.1,13400
2014,7,18,4,0,2.3,2567,27,13400
2014,7,18,5,0,1.7,2533,26.8,13400
2014,7,18,6,0,2.2,2490,26.5,13400
2014,7,18,7,0.19,2.6,2572,27.5,13400
2014,7,18,8,0.89,3.9,2809,28.9,13400
2014,7,18,9,1.68,4.7,3077,29.7,13400
2014,7,18,10,2.46,4.8,3355,30,13400
2014,7,18,11,2.94,5.7,3448,30.6,13400
2014,7,18,12,2.97,5.4,3473,30.7,13400
2014,7,18,13,3.24,5.9,3414,31,13400
2014,7,18,14,3.15,4.9,3422,31.9,13400
2014,7,18,15,2.71,5.3,3395,31.5,13400
2014,7,18,16,1.93,5.3,3355,30.3,13400
2014,7,18,17,1.72,5.1,3344,30.7,13400
2014,7,18,18,1.2,5.2,3342,30.3,13400
2014,7,18,19,0.57,4.4,3381,29.3,13400
2014,7,18,20,0.02,3.1,3426,28.8,13400
2014,7,18,21,0,2.8,3317,28,13400
2014,7,18,22,0,2.8,3165,26.3,13400
2014,7,18,23,0,1.3,3085,27,13400
2014,7,18,24,0,2.2,2908,26.7,13400
2014,7,19,1,0,2,2677,26.8,13400
2014,7,19,2,0,1.9,2507,26.7,13400
2014,7,19,3,0,1.9,2420,26.5,13400
2014,7,19,4,0,1.9,2410,26.6,13400
2014,7,19,5,0,1.4,2397,26.7,13400
2014,7,19,6,0,1.8,2347,26.8,13400
2014,7,19,7,0.08,1.4,2417,27.1,13400
2014,7,19,8,0.91,3.2,2617,28.7,13400
2014,7,19,9,1.28,3.2,2899,29.8,13400
2014,7,19,10,1.4,2.7,3216,29.5,13400
2014,7,19,11,1.82,4.1,3360,30.3,13400
2014,7,19,12,2.77,4.8,3481,31.3,13400
2014,7,19,13,2.5,6.4,3584,30.4,13400
2014,7,19,14,2.85,5.8,3669,30.5,13400
2014,7,19,15,0.93,3.8,3672,29.8,13400
2014,7,19,16,0.45,4.4,3591,27.9,13400
2014,7,19,17,0.55,3.5,3590,29,13400
2014,7,19,18,0.75,3.4,3608,29.3,13400
2014,7,19,19,0.57,3,3676,29.1,13400
2014,7,19,20,0.04,3.6,3753,28.6,13400
2014,7,19,21,0,2.7,3654,28.4,13400
2014,7,19,22,0,2.5,3509,28.2,13400
2014,7,19,23,0,2.5,3346,28.3,13400
2014,7,19,24,0,2.7,3133,27.7,13400
2014,7,20,1,0,2.7,2879,28,13400
2014,7,20,2,0,2.5,2680,27.9,13400
2014,7,20,3,0,2.2,2559,27.8,13400
2014,7,20,4,0,1,2524,27,13400
2014,7,20,5,0,2.6,2506,26.9,13400
2014,7,20,6,0,2.6,2490,27.3,13400
2014,7,20,7,0.15,3.4,2638,27.9,13400
2014,7,20,8,0.82,4.4,2951,29.3,13400
2014,7,20,9,1.34,5.9,3350,29.6,13400
2014,7,20,10,2.06,5.5,3684,30,13400
2014,7,20,11,2.8,6.2,3844,30.1,13400
2014,7,20,12,3.31,6.3,3945,30.5,13400
2014,7,20,13,3.45,6.5,3978,30.7,13400
2014,7,20,14,3.13,5.9,4061,31,13400
2014,7,20,15,2.98,6.6,4085,30.8,13400
2014,7,20,16,2.35,6.7,4054,30.2,13400
2014,7,20,17,2.02,5.4,3987,30.6,13400
2014,7,20,18,1.02,6.2,3945,29.9,13400
2014,7,20,19,0.5,6.4,3965,29.8,13400
2014,7,20,20,0.06,4.4,4015,29.2,13400
2014,7,20,21,0,5.1,3883,29,13400
2014,7,20,22,0,4.3,3694,29,13400
2014,7,20,23,0,4.3,3490,28.7,13400
2014,7,20,24,0,3.4,3227,28.5,13400
2014,7,21,1,0,2.9,2950,28.5,13400
2014,7,21,2,0,4,2739,28.7,13400
2014,7,21,3,0,3.4,2625,28.4,13400
2014,7,21,4,0,4,2599,28.3,13400
2014,7,21,5,0,3.2,2600,28,13400
2014,7,21,6,0,3.7,2617,28.1,13400
2014,7,21,7,0.21,5,2861,28.7,13400
2014,7,21,8,0.83,4.9,3251,29.6,13400
2014,7,21,9,1.62,5.6,3792,30,13400
2014,7,21,10,2.45,6.3,4191,30.4,13400
2014,7,21,11,2.98,6.1,4343,31,13400
2014,7,21,12,3.34,6.2,4435,31.4,13400
2014,7,21,13,1.98,7.2,4319,27.2,13400
2014,7,21,14,3.36,7.1,4450,30.1,13400
2014,7,21,15,2.92,6.8,4495,31,13400
2014,7,21,16,2.64,6.3,4488,30.7,13400
2014,7,21,17,1.94,7.6,4500,30,13400
2014,7,21,18,1.23,5.8,4360,30,13400
2014,7,21,19,0.38,5.1,4237,29.4,13400
2014,7,21,20,0.04,5.2,4183,28.9,13400
2014,7,21,21,0,5.1,3978,28.3,13400
2014,7,21,22,0,4.1,3749,28.5,13400
2014,7,21,23,0,5.1,3617,28.9,13400
2014,7,21,24,0,4,3361,28.2,13400
2014,7,22,1,0,4.9,3035,28.2,13400
2014,7,22,2,0,4.5,2809,28.3,13400
2014,7,22,3,0,4.2,2684,28.4,13400
2014,7,22,4,0,4.7,2643,28.2,13400
2014,7,22,5,0,6.3,2626,28.5,13400
2014,7,22,6,0,4.2,2649,28.3,13400
2014,7,22,7,0.12,5.7,2866,28.6,13400
2014,7,22,8,0.9,5.7,3200,29.9,13400
2014,7,22,9,1.39,7.6,3670,29.5,13400
2014,7,22,10,1.4,7.4,4036,30.1,13400
2014,7,22,11,2.01,6.7,4161,30.9,13400
2014,7,22,12,2.1,7.3,4243,30.5,13400
2014,7,22,13,1.53,8.2,4150,29.9,13400
2014,7,22,14,1.64,8.4,4287,30.3,13400
2014,7,22,15,2.32,8.7,4347,30.5,13400
2014,7,22,16,1.12,6.2,4335,29.6,13400
2014,7,22,17,1.13,7.4,4350,29.7,13400
2014,7,22,18,0.67,8.6,4205,29.5,13400
2014,7,22,19,0.2,7.2,4092,29.1,13400
2014,7,22,20,0.01,7.6,4072,29,13400
2014,7,22,21,0,8.2,3877,28.9,13400
2014,7,22,22,0,8.6,3667,28.8,13400
2014,7,22,23,0,7.8,3587,28.8,13400
2014,7,22,24,0,8.5,3350,28.7,13400
2014,7,23,1,0,9.2,3043,28.7,13400
2014,7,23,2,0,7.4,2827,28.6,13400
2014,7,23,3,0,7.8,2708,28.5,13400
2014,7,23,4,0,8.1,2658,28.5,13400
2014,7,23,5,0,8.4,2645,28.6,13400
2014,7,23,6,0,8.1,2673,28.5,13400
2014,7,23,7,0.05,6.5,2841,28.6,13400
2014,7,23,8,0.21,8.3,3119,28.5,13400
2014,7,23,9,0.7,7.6,3529,29.3,13400
2014,7,23,10,1.31,8.3,3878,29.6,13400
2014,7,23,11,1.29,8.5,3945,29.9,13400
2014,7,23,12,1.37,9.7,3995,27.9,13400
2014,7,23,13,2.11,9.8,3897,29.9,13400
2014,7,23,14,1.72,9.5,4050,29.8,13400
2014,7,23,15,1.24,7.3,4052,29.7,13400
2014,7,23,16,0.83,9.2,4046,29.1,13400
2014,7,23,17,0.54,8.7,4058,29.1,13400
2014,7,23,18,0.3,6.9,3957,29,13400
2014,7,23,19,0.15,7.5,3943,28.8,13400
2014,7,23,20,0.01,6.5,3939,28.6,13400
2014,7,23,21,0,4.2,3761,27.4,13400
2014,7,23,22,0,5.1,3562,28.2,13400
2014,7,23,23,0,5,3478,28.2,13400
2014,7,23,24,0,4.8,3266,28,13400
2014,7,24,1,0,6.5,2979,28.3,13400
2014,7,24,2,0,5.9,2780,28,13400
2014,7,24,3,0,5.6,2664,28.1,13400
2014,7,24,4,0,7,2630,28.2,13400
2014,7,24,5,0,5.4,2626,28.2,13400
2014,7,24,6,0,5.4,2633,28.2,13400
2014,7,24,7,0.17,4.5,2847,28.3,13400
2014,7,24,8,0.73,6,3239,29.1,13400
2014,7,24,9,1.38,7.1,3772,29.6,13400
2014,7,24,10,2.05,6.6,4161,30.2,13400
2014,7,24,11,2.5,8,4274,30.4,13400
2014,7,24,12,3.36,7.2,4407,31.2,13400
2014,7,24,13,3.23,7.3,4337,31.1,13400
2014,7,24,14,3.52,6.7,4442,31.4,13400
2014,7,24,15,2.99,7.8,4327,30.5,13400
2014,7,24,16,2.29,8.1,4236,30.2,13400
2014,7,24,17,1.57,7.9,4221,30.2,13400
2014,7,24,18,1.05,6.9,4087,30,13400
2014,7,24,19,0.41,6.1,4038,29.1,13400
2014,7,24,20,0.01,6.8,4020,28.7,13400
2014,7,24,21,0,5.3,3835,28.6,13400
2014,7,24,22,0,5.1,3646,28.5,13400
2014,7,24,23,0,4.9,3555,28.3,13400
2014,7,24,24,0,5.8,3340,28.3,13400
2014,7,25,1,0,5.3,3052,28.2,13400
2014,7,25,2,0,5.2,2824,28.3,13400
2014,7,25,3,0,5.4,2693,28.3,13400
2014,7,25,4,0,5,2644,28.1,13400
2014,7,25,5,0,5,2621,28.1,13400
2014,7,25,6,0,4.7,2560,27.9,13400
2014,7,25,7,0.11,5.3,2665,28.1,13400
2014,7,25,8,0.68,5.2,2952,29.2,13400
2014,7,25,9,1.05,5.1,3305,29.3,13400
2014,7,25,10,1.46,6,3704,29.2,13400
2014,7,25,11,2.11,6.9,3899,30.6,13400
2014,7,25,12,2.43,6.7,4039,31.2,13400
2014,7,25,13,2.8,7.5,4070,31.2,13400
2014,7,25,14,3.36,6.3,4139,31.4,13400
2014,7,25,15,2.75,7.4,4158,30.7,13400
2014,7,25,16,1.89,5.8,4136,31.3,13400
2014,7,25,17,1.79,5.8,4144,30,13400
2014,7,25,18,1.09,5,4059,29.8,13400
2014,7,25,19,0.4,3.7,3991,29.1,13400
2014,7,25,20,0.02,2.4,4019,28.6,13400
2014,7,25,21,0,2.9,3875,28.3,13400
2014,7,25,22,0,2.3,3699,28.1,13400
2014,7,25,23,0,2.3,3568,27.9,13400
2014,7,25,24,0,2.5,3330,27.8,13400
2014,7,26,1,0,2.9,3043,27.6,13400
2014,7,26,2,0,2,2814,27.2,13400
2014,7,26,3,0,2.1,2669,27,13400
2014,7,26,4,0,2.3,2613,26.8,13400
2014,7,26,5,0,1.8,2576,26.8,13400
2014,7,26,6,0,1.4,2539,26.7,13400
2014,7,26,7,0.19,1.8,2645,27.3,13400
2014,7,26,8,0.87,3.3,2933,28.9,13400
2014,7,26,9,1.68,3.3,3283,29.8,13400
2014,7,26,10,2.31,2.7,3617,30.4,13400
2014,7,26,11,2.5,3.2,3810,30.6,13400
2014,7,26,12,2.25,3.5,3954,30.6,13400
2014,7,26,13,3.41,3.8,4059,31.2,13400
2014,7,26,14,3.69,4.7,4108,31.2,13400
2014,7,26,15,3.29,4.9,4118,31.8,13400
2014,7,26,16,2.81,5,4139,31.2,13400
2014,7,26,17,1.4,4.4,4132,30.1,13400
2014,7,26,18,1.21,3.4,4123,29.9,13400
2014,7,26,19,0.46,4.2,4124,29.6,13400
2014,7,26,20,0.04,3.1,4163,29.4,13400
2014,7,26,21,0,3.1,4016,29.2,13400
2014,7,26,22,0,3.3,3824,29.2,13400
2014,7,26,23,0,2.8,3590,28.9,13400
2014,7,26,24,0,2.5,3298,28.8,13400
2014,7,27,1,0,2,2995,28.6,13400
2014,7,27,2,0,1.9,2751,28.4,13400
2014,7,27,3,0,2.6,2627,28.3,13400
2014,7,27,4,0,2.5,2585,28.2,13400
2014,7,27,5,0,2.3,2572,28.1,13400
2014,7,27,6,0,2.2,2592,28,13400
2014,7,27,7,0.1,3.1,2875,28.5,13400
2014,7,27,8,0.78,4.6,3303,29.9,13400
2014,7,27,9,1.52,4.8,3872,30,13400
2014,7,27,10,2.09,5,4324,30.7,13400
2014,7,27,11,2.31,5.4,4507,31.2,13400
2014,7,27,12,3.23,5,4632,31.3,13400
2014,7,27,13,3.07,5.3,4557,30.8,13400
2014,7,27,14,2.56,5.6,4689,30.1,13400
2014,7,27,15,2.52,5.5,4729,31,13400
2014,7,27,16,2.6,5.9,4701,30.1,13400
2014,7,27,17,0.48,5.1,4710,29.2,13400
2014,7,27,18,0.45,4.8,4582,28.6,13400
2014,7,27,19,0.24,3.9,4502,28.8,13400
2014,7,27,20,0.03,3.7,4469,28.6,13400
2014,7,27,21,0,2.5,4251,28.4,13400
2014,7,27,22,0,3,4019,28.4,13400
2014,7,27,23,0,3,3876,28.6,13400
2014,7,27,24,0,2.4,3584,28.8,13400
2014,7,28,1,0,2.7,3223,28.6,13400
2014,7,28,2,0,1.8,2967,28.4,13400
2014,7,28,3,0,2.7,2822,28.4,13400
2014,7,28,4,0,2.9,2757,28.2,13400
2014,7,28,5,0,2.5,2744,28.1,13400
2014,7,28,6,0,1.6,2748,28,13400
2014,7,28,7,0.12,1.8,2992,28.2,13400
2014,7,28,8,0.78,3.2,3340,29.7,13400
2014,7,28,9,1.6,3.9,3756,30.1,13400
2014,7,28,10,2.26,4.1,4151,30.6,13400
2014,7,28,11,2.83,4.1,4226,31.1,13400
2014,7,28,12,1.83,5,4346,31.2,13400
2014,7,28,13,2.78,5.2,4294,30.8,13400
2014,7,28,14,2.45,5.8,4482,31.5,13400
2014,7,28,15,2.45,6.8,4504,30.6,13400
2014,7,28,16,2.21,5.9,4549,30.9,13400
2014,7,28,17,1.29,5.6,4557,30.5,13400
2014,7,28,18,0.76,5.4,4444,29.9,13400
2014,7,28,19,0.49,4.6,4388,29.6,13400
2014,7,28,20,0.03,4.4,4362,29.1,13400
2014,7,28,21,0,3.1,4160,29.2,13400
2014,7,28,22,0,4.4,3928,29.1,13400
2014,7,28,23,0,3.9,3792,29.1,13400
2014,7,28,24,0,2.6,3513,28.6,13400
2014,7,29,1,0,1.7,3183,27.8,13400
2014,7,29,2,0,2,2950,27.8,13400
2014,7,29,3,0,1.7,2809,26.8,13400
2014,7,29,4,0,1.4,2762,27.5,13400
2014,7,29,5,0,2.1,2746,26.6,13400
2014,7,29,6,0,1.6,2749,27.1,13400
2014,7,29,7,0.19,2.1,2965,27.7,13400
2014,7,29,8,0.85,3,3359,29.3,13400
2014,7,29,9,1.31,4.8,3824,29.9,13400
2014,7,29,10,1.91,5.6,4142,30.8,13400
2014,7,29,11,2.34,6.3,4277,31.4,13400
2014,7,29,12,3.21,8.2,4402,31.5,13400
2014,7,29,13,3.36,6.5,4316,31.8,13400
2014,7,29,14,3.32,8.2,4384,31.6,13400
2014,7,29,15,3.07,7.4,4401,31.5,13400
2014,7,29,16,2.27,7,4413,31.1,13400
2014,7,29,17,1.82,6.4,4437,30.9,13400
2014,7,29,18,1.16,8.2,4278,30.6,13400
2014,7,29,19,0.34,6.8,4256,29.9,13400
2014,7,29,20,0.03,6.2,4211,29.8,13400
2014,7,29,21,0,5.7,4005,29.7,13400
2014,7,29,22,0,5.3,3791,28.9,13400
2014,7,29,23,0,6.2,3686,29.1,13400
2014,7,29,24,0,5.7,3439,28.9,13400
2014,7,30,1,0,4.9,3114,29,13400
2014,7,30,2,0,5.9,2875,28.8,13400
2014,7,30,3,0,5.4,2746,28.9,13400
2014,7,30,4,0,5.5,2694,28.8,13400
2014,7,30,5,0,5.8,2689,28.9,13400
2014,7,30,6,0,5.4,2698,27.8,13400
2014,7,30,7,0.1,5.4,2929,28.5,13400
2014,7,30,8,0.46,6.8,3326,29.5,13400
2014,7,30,9,1.14,8.2,3818,30,13400
2014,7,30,10,2.01,8.2,4251,30.9,13400
2014,7,30,11,2.68,7.7,4422,31.5,13400
2014,7,30,12,2.94,8,4527,31.4,13400
2014,7,30,13,2.35,6.4,4427,29.1,13400
2014,7,30,14,0.86,7.5,4504,29.7,13400
2014,7,30,15,1.45,7.2,4402,29.7,13400
2014,7,30,16,1.29,8.5,4335,27.7,13400
2014,7,30,17,0.41,5.5,4370,27.3,13400
2014,7,30,18,0.7,5.8,4260,28,13400
2014,7,30,19,0.24,6.6,4228,28.2,13400
2014,7,30,20,0.01,6.2,4206,27.9,13400
2014,7,30,21,0,6.1,4011,27.7,13400
2014,7,30,22,0,5.9,3800,28.2,13400
2014,7,30,23,0,6.2,3677,28.4,13400
2014,7,30,24,0,4.8,3421,27.5,13400
2014,7,31,1,0,5.6,3101,28.1,13400
2014,7,31,2,0,4.8,2865,27.8,13400
2014,7,31,3,0,6.6,2735,27.3,13400
2014,7,31,4,0,7.5,2690,28,13400
2014,7,31,5,0,6.3,2680,27.8,13400
2014,7,31,6,0,6.9,2697,28.1,13400
2014,7,31,7,0.05,6.9,2930,28.3,13400
2014,7,31,8,0.11,6.2,3320,28.3,13400
2014,7,31,9,0.29,6.4,3853,28.2,13400
2014,7,31,10,0.43,5.7,4284,28.5,13400
2014,7,31,11,1.32,5.8,4473,28.8,13400
2014,7,31,12,2.79,5.2,4584,30.1,13400
2014,7,31,13,2.18,6.8,4525,30.1,13400
2014,7,31,14,1.98,5.4,4651,30.3,13400
2014,7,31,15,1.56,5.2,4691,29.8,13400
2014,7,31,16,1.54,5.1,4686,29.7,13400
2014,7,31,17,0.68,6.7,4690,29,13400
2014,7,31,18,0.36,5.8,4525,28.8,13400
2014,7,31,19,0.12,7,4448,28.5,13400
2014,7,31,20,0.01,5.8,4412,28.4,13400
2014,7,31,21,0,7.9,4205,28.7,13400
2014,7,31,22,0,6.2,3975,28.1,13400
2014,7,31,23,0,6.9,3861,27.9,13400
2014,7,31,24,0,7.4,3610,28.4,13400
2014,8,1,1,0,8,3276,28.2,13400
2014,8,1,2,0,8,3025,28.2,13400
2014,8,1,3,0,11.9,2862,28.1,13400
2014,8,1,4,0,11.8,2792,28.4,13400
2014,8,1,5,0,11.1,2750,28.4,13400
2014,8,1,6,0,11.3,2717,28.6,13400
2014,8,1,7,0.03,9.4,2836,28.7,13400
2014,8,1,8,0.06,8.9,3150,29,13400
2014,8,1,9,0.03,7.3,3592,28.6,13400
2014,8,1,10,0.09,10,4020,28.5,13400
2014,8,1,11,0.16,8.6,4224,28.5,13400
2014,8,1,12,0.04,8.1,4380,26,13400
2014,8,1,13,0.03,6.7,4397,27.2,13400
2014,8,1,14,0.3,7.5,4462,28.9,13400
2014,8,1,15,0.49,8.9,4471,29.3,13400
2014,8,1,16,1.53,7.5,4445,29.8,13400
2014,8,1,17,0.99,7,4326,29.5,13400
2014,8,1,18,0.42,6.1,4171,29.2,13400
2014,8,1,19,0.1,6.1,4140,29,13400
2014,8,1,20,0,6,4105,29,13400
2014,8,1,21,0,5.5,3942,29,13400
2014,8,1,22,0,5.4,3778,29,13400
2014,8,1,23,0,5.9,3649,29,13400
2014,8,1,24,0,6.6,3429,28.9,13400
2014,8,2,1,0,6.7,3121,29,13400
2014,8,2,2,0,7.1,2893,28.7,13400
2014,8,2,3,0,7.5,2740,28.8,13400
2014,8,2,4,0,7.8,2656,28.7,13400
2014,8,2,5,0,7.8,2628,28.8,13400
2014,8,2,6,0,7.3,2578,28.7,13400
2014,8,2,7,0.09,7.1,2674,28.9,13400
2014,8,2,8,0.59,6.8,2925,29.3,13400
2014,8,2,9,1.18,7.6,3305,30,13400
2014,8,2,10,2.06,7,3682,30.7,13400
2014,8,2,11,2.24,7.5,3881,30.5,13400
2014,8,2,12,2.79,6.9,4019,31.3,13400
2014,8,2,13,1.84,7.3,4128,30.8,13400
2014,8,2,14,1.48,7.1,4176,30.2,13400
2014,8,2,15,1.34,7.4,4131,30,13400
2014,8,2,16,1.02,6.6,4089,29.9,13400
2014,8,2,17,0.99,6.3,4057,30,13400
2014,8,2,18,0.78,6.1,4013,29.7,13400
2014,8,2,19,0.36,6,4079,29.3,13400
2014,8,2,20,0.03,5.4,4059,28.9,13400
2014,8,2,21,0,6,3893,28.8,13400
2014,8,2,22,0,6.5,3702,28.8,13400
2014,8,2,23,0,4.7,3482,28.7,13400
2014,8,2,24,0,6.2,3233,28.6,13400
2014,8,3,1,0,5.7,2959,28.5,13400
2014,8,3,2,0,6.4,2747,28.4,13400
2014,8,3,3,0,5.9,2629,28.4,13400
2014,8,3,4,0,5.1,2598,28.2,13400
2014,8,3,5,0,4.3,2602,28.3,13400
2014,8,3,6,0,4.8,2620,28.2,13400
2014,8,3,7,0.13,4.5,2842,28.6,13400
2014,8,3,8,0.58,5.2,3264,29.4,13400
2014,8,3,9,1.32,5.9,3820,30.2,13400
2014,8,3,10,2.05,5.8,4285,30.6,13400
2014,8,3,11,2.5,5.9,4496,31,13400
2014,8,3,12,1.87,4.9,4648,30.7,13400
2014,8,3,13,2.18,6.9,4602,30.9,13400
2014,8,3,14,2.5,5.8,4752,31.2,13400
2014,8,3,15,2.26,6.3,4803,31.5,13400
2014,8,3,16,2.26,6.4,4765,31.1,13400
2014,8,3,17,2.07,5.5,4743,31.1,13400
